occupationUri,occupationLabel,label,skills_essential,skills_optional,skills_unknown,n_total
http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,consultant informatique/consultante informatique,Software,"[""contrôler la performance du système"", ""définir les prescriptions techniques"", ""définir les spécifications d’un projet"", ""exigences légales concernant les produits dans le secteur des TIC"", ""fournir des conseils en TIC"", ""fournir la documentation utilisateur"", ""gérer des contrats"", ""gérer le système normalisé de planification des ressources d'une entreprise"", ""gérer les changements dans un système de TIC"", ""gérer un projet TIC"", ""identifier les besoins technologiques"", ""identifier les exigences des clients"", ""intégration de systèmes de TIC"", ""méthodes de vente de TIC"", ""optimiser le choix d’une solution TIC"", ""résoudre les problèmes des systèmes d’information"", ""suivre les évolutions en matière de solutions de systèmes d’information"", ""techniques de présentation visuelle"", ""vérifier les spécifications formelles des TIC""]","[""composants matériels"", ""cycle de développement logiciel"", ""entretenir des relations avec des clients"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer un processus informatisé de demande de modifications"", ""identifier les besoins des utilisateurs de TIC"", ""interagir avec les utilisateurs pour définir leurs exigences"", ""législation sur les droits d'auteur"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""technologies émergentes"", ""tenir des registres de travaux"", ""théorie des jeux"", ""utiliser les services en ligne""]",[],34
http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188,designer sonore,AI/ML,"[""Compiler des enregistrements multipistes"", ""adapter des modèles existants à des changements de circonstances"", ""analyser la scénographie"", ""analyser le concept artistique d’après les actions scéniques"", ""analyser un scénario"", ""analyser une partition musicale"", ""assister à des répétitions"", ""assurer le contrôle de la qualité de la conception au cours d’une prestation"", ""communiquer pendant le spectacle"", ""comprendre des concepts artistiques"", ""contextualiser une œuvre artistique"", ""coordonner les programmes de systèmes audio"", ""créer un cadre artistique"", ""définir une approche artistique"", ""développer des idées de conception en groupe"", ""effectuer des recherches sur des costumes"", ""enregistrer en multipistes"", ""intervenir en tant que coach auprès du personnel pour réaliser le spectacle"", ""mettre à jour les résultats d'une conception pendant les répétitions"", ""mixer le son en direct"", ""planifier un enregistrement audiovisuel"", ""programmer des indications sonores"", ""proposer des améliorations à une production artistique"", ""présenter des propositions de conception artistique"", ""préserver la qualité artistique d’un spectacle"", ""prévenir la survenue d’incendies dans un lieu de spectacle"", ""rechercher de nouvelles idées"", ""respecter des délais"", ""suivre les tendances"", ""surveiller des tendances sociologiques"", ""surveiller l’évolution d’une technologie utilisée en conception"", ""s’adapter aux exigences créatives d’artistes"", ""travailler de façon ergonomique"", ""travailler en respectant sa propre sécurité"", ""travailler en toute sécurité avec des produits chimiques"", ""travailler en toute sécurité avec des systèmes électriques mobiles sous surveillance"", ""utiliser de la documentation technique"", ""utiliser des équipements de communication"", ""utiliser du matériel de sonorisation en direct"", ""utiliser un logiciel de conception spécialisé"", ""utiliser un logiciel de reproduction audio"", ""utiliser une console de mixage audio"", ""vérifier la faisabilité"", ""élaborer un concept""]","[""adapter le plan artistique au lieu"", ""analyser le besoin de ressources techniques"", ""assurer la conception technique d'un système de sonorisation"", ""assurer la sécurité de systèmes électriques mobiles"", ""calculer les coûts de conception"", ""configurer un enregistrement de base"", ""configurer un enregistrement multipiste"", ""créer un réseau professionnel"", ""diriger une équipe"", ""documenter sa propre pratique"", ""effectuer des contrôles du son"", ""enregistrer de la musique"", ""fournir une documentation technique."", ""gérer le développement professionnel personnel"", ""gérer l’administration du personnel"", ""installer des équipements en temps opportun"", ""installer un système de renforcement du son"", ""lire une partition de musique"", ""législation sociale"", ""législation sur les droits d'auteur"", ""mettre à jour un budget"", ""organiser les ressources pour une production artistique"", ""prospecter de nouveaux clients"", ""régler des systèmes audio sans fil"", ""suivre les procédures de sécurité pour un travail en hauteur"", ""surveiller le mixage dans une situation en direct"", ""traduire des concepts artistiques en conceptions techniques"", ""travailler en toute sécurité avec des machines"", ""utiliser des équipements de protection individuelle"", ""élaborer un processus de production théâtrale"", ""élaborer une production artistique""]",[],75
http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,développeur IoT/développeuse IoT,AI/ML,"[""apprentissage automatique"", ""utiliser l’apprentissage automatique""]",[],[],2
http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,développeur IoT/développeuse IoT,Data,"[""analyser des mégadonnées""]","[""cadriciels des appareils mobiles"", ""effectuer une analyse de données en ligne""]",[],3
http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,développeur IoT/développeuse IoT,Software,"[""Internet des objets"", ""algorithmes"", ""algorithmisation des tâches"", ""concevoir un système d’information"", ""développer un flux de travail de TIC"", ""effectuer une réduction des dimensions"", ""informatique"", ""mécatronique"", ""méthodes d’essai de matériel informatique"", ""principes de l’intelligence artificielle"", ""programmation de systèmes de TIC"", ""spécifications relatives aux logiciels TIC"", ""technologie informatique"", ""traitement de données numériques"", ""utiliser des techniques de traitement des données""]","[""cadres d'architecture TIC"", ""créer des traitements de données""]",[],17
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,développeur de base de données/développeuse de base de données,AI/ML,"[""créer des modèles de données""]","[""ML (programmation informatique)""]",[],2
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,développeur de base de données/développeuse de base de données,Data,"[""communiquer les résultats d’analyse""]","[""CA Datacom/DB"", ""IBM InfoSphere DataStage"", ""MySQL"", ""OpenEdge Database"", ""Oracle Data Integrator"", ""Oracle Relational Database"", ""Oracle Warehouse Builder"", ""Pentaho Data Integration"", ""PostgreSQL"", ""SAP Data Services"", ""SAS Data Management"", ""SQL"", ""SQL Server"", ""SQL Server Integration Services"", ""Teradata Database""]",[],16
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,développeur de base de données/développeuse de base de données,QA/Test,"[""tester des requêtes TIC"", ""évaluation de la qualité de données""]","[""exécuter des tests de logiciel"", ""exécuter un test d’intégration""]",[],4
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,développeur de base de données/développeuse de base de données,Security,"[""appliquer des politiques de sécurité de l’information""]","[""identifier les risques de sécurité des TIC""]",[],2
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,développeur de base de données/développeuse de base de données,Software,"[""effectuer des sauvegardes"", ""identifier les exigences des clients"", ""interpréter des textes techniques"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""outils de développement de bases de données"", ""outils d’extraction de transformation et de chargement"", ""recueillir les commentaires des clients sur des applications"", ""stockage de données"", ""systèmes de gestion de base de données"", ""utiliser des bases de données"", ""utiliser une interface spécifique à une application"", ""écrire la documentation d’une base de données"", ""équilibrer les ressources d’une base de données"", ""évaluer la durée de travail""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Ajax Framework"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""DB2"", ""Erlang"", ""FileMaker (systèmes de gestion de base de données)"", ""Groovy"", ""Haskell"", ""IBM InfoSphere Information Server"", ""IBM Informix"", ""Informatica PowerCenter"", ""Java (programmation informatique)"", ""JavaScript"", ""JavaScript Framework"", ""LDAP"", ""LINQ"", ""Lisp"", ""MATLAB"", ""MDX"", ""MarkLogic"", ""Microsoft Access"", ""Microsoft Visual C++"", ""N1QL"", ""ObjectStore"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""Oracle Application Development Framework"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Python (programmation informatique)"", ""QlikView Expressor"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""SPARQL"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TripleStore"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""WordPress"", ""XQuery"", ""aborder des problèmes avec un esprit critique"", ""architectures matérielles"", ""consommation électrique des TIC"", ""exécuter des calculs mathématiques et analytiques"", ""gérer des documents numériques"", ""gérer les connaissances du marché"", ""gérer les données et le stockage dans l’informatique en nuage"", ""infrastructure des TIC"", ""ingénierie en mégadonnées"", ""intégrer les composants d’un système"", ""procéder à l’extraction de données"", ""programmation informatique"", ""réaliser des audits informatiques"", ""stocker des données et des systèmes numériques"", ""trouver des solutions aux problèmes"", ""utiliser des langages de requête"", ""utiliser des outils de sauvegarde et de récupération"", ""utiliser des patrons de conception"", ""utiliser un logiciel d'organisation personnelle"", ""utiliser un logiciel de tableur"", ""vérifier les spécifications formelles des TIC""]",[],92
http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,développeur de chaînes de blocs/développeuse de chaînes de blocs,AI/ML,"[""identifiants décentralisés"", ""modèles de chaînes de blocs""]","[""technologies de dématérialisation""]",[],3
http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,développeur de chaînes de blocs/développeuse de chaînes de blocs,Data,"[""analyse des applications décentralisées"", ""bibliothèques de composants logiciels"", ""recenser les possibilités d’innovation liées à la technologie de la chaîne de blocs"", ""utiliser des bibliothèques logicielles"", ""vulnérabilités des technologies de registres distribués""]","[""analyse de données""]",[],6
http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,développeur de chaînes de blocs/développeuse de chaînes de blocs,Security,"[""principes de sécurité des applications de la technologie de la chaîne de blocs""]",[],[],1
http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,développeur de chaînes de blocs/développeuse de chaînes de blocs,Software,"[""applications de la technologie de la chaîne de blocs"", ""architecture de la chaîne de blocs"", ""cadres d’applications décentralisées"", ""caractériser la gestion de l’identité fondée sur la technologie de la chaine de blocs"", ""composants de la chaîne de blocs"", ""contrat intelligent"", ""domaines d’application de la technologie de la chaîne de blocs"", ""déboguer un logiciel"", ""développer des architectures innovantes dans le domaine de la technologie de la chaine de blocs"", ""expliquer les implications de la technologie de la chaine de blocs"", ""expliquer les principes des technologies de registres distribués"", ""gestion de l’identité numérique"", ""histoire de la technologie de la chaîne de blocs"", ""interpréter des exigences techniques"", ""langages de programmation des contrats intelligents"", ""mettre en œuvre des contrats intelligents"", ""mécanismes de consensus dans la chaîne de blocs"", ""outils de débogage TIC"", ""ouverture de la chaîne de blocs"", ""plateformes de chaînes de blocs"", ""principes de la technologie des registres distribués"", ""principes du minage et de la technologie de la chaine de blocs"", ""processus de conception des systèmes fondés sur la technologie de la chaîne de blocs"", ""programmation informatique"", ""protocoles de consensus pour les technologies de registres distribués"", ""reconnaître les domaines d’application de la technologie de la chaîne de blocs"", ""reconnaître les risques liés à la technologie de la chaîne de blocs"", ""réglementation des services fondés sur la technologie de la chaine de blocs"", ""systèmes économiques fondés sur la technologie de la chaîne de blocs"", ""technologie de la chaîne de blocs"", ""terminologie de la technologie de la chaîne de blocs"", ""théorie des jeux"", ""utiliser des outils de génie logiciel assisté par ordinateur"", ""utiliser des patrons de conception"", ""évaluer les architectures dans le domaine de la technologie de la chaine de blocs""]","[""Angular"", ""C++"", ""Java (programmation informatique)"", ""JavaScript"", ""Scala"", ""Solidity"", ""TypeScript"", ""Vyper"", ""concevoir une interface utilisateur"", ""cryptage dans le domaine des TIC"", ""cryptomonnaie"", ""mettre en œuvre le design front end d’un site web"", ""modélisation orientée services"", ""s’adapter aux changements des plans de développement technologique"", ""utiliser des langages de balisage""]",[],50
